2025-04-29 20:42:37,794 - INFO - Drone listening for sensors on port 5000
2025-04-29 20:42:53,835 - INFO - Sensor connected from ('127.0.0.1', 61782)
2025-04-29 20:42:53,837 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.33, 'humidity': 46.65, 'timestamp': '2025-04-29T17:42:53.836839Z'}
2025-05-15 21:28:28,747 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.77, 'humidity': 47.54, 'timestamp': '2025-05-15T18:28:28.746230Z'}
2025-05-15 21:28:29,082 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.09, 'humidity': 54.18, 'timestamp': '2025-05-15T18:28:29.081897Z'}
2025-05-15 21:28:29,943 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:29,949 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:29,950 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:29.942476Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:30,748 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.76, 'humidity': 47.52, 'timestamp': '2025-05-15T18:28:30.748076Z'}
2025-05-15 21:28:31,083 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.09, 'humidity': 54.17, 'timestamp': '2025-05-15T18:28:31.082968Z'}
2025-05-15 21:28:31,943 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:31,944 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:31,944 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:31.943584Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:32,748 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.76, 'humidity': 47.51, 'timestamp': '2025-05-15T18:28:32.748571Z'}
2025-05-15 21:28:33,084 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.08, 'humidity': 54.16, 'timestamp': '2025-05-15T18:28:33.083848Z'}
2025-05-15 21:28:33,329 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.77, 'humidity': 47.54, 'timestamp': '2025-05-15T18:28:28.746230Z'}
2025-05-15 21:28:33,330 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.09, 'humidity': 54.18, 'timestamp': '2025-05-15T18:28:29.081897Z'}
2025-05-15 21:28:33,331 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:29.942476Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:33,332 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.76, 'humidity': 47.52, 'timestamp': '2025-05-15T18:28:30.748076Z'}
2025-05-15 21:28:33,332 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.09, 'humidity': 54.17, 'timestamp': '2025-05-15T18:28:31.082968Z'}
2025-05-15 21:28:33,333 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:31.943584Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:33,334 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.76, 'humidity': 47.51, 'timestamp': '2025-05-15T18:28:32.748571Z'}
2025-05-15 21:28:33,334 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.08, 'humidity': 54.16, 'timestamp': '2025-05-15T18:28:33.083848Z'}
2025-05-15 21:28:33,949 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:33,950 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:33,950 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:33.944049Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:34,751 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.75, 'humidity': 47.49, 'timestamp': '2025-05-15T18:28:34.750674Z'}
2025-05-15 21:28:35,084 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.08, 'humidity': 54.16, 'timestamp': '2025-05-15T18:28:35.084383Z'}
2025-05-15 21:28:35,945 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:35,950 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:35,950 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:35.944901Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:36,756 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.74, 'humidity': 47.47, 'timestamp': '2025-05-15T18:28:36.752813Z'}
2025-05-15 21:28:37,085 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.07, 'humidity': 54.15, 'timestamp': '2025-05-15T18:28:37.085392Z'}
2025-05-15 21:28:37,946 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:37,952 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:37,953 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:37.946265Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:38,335 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:33.944049Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:38,335 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.75, 'humidity': 47.49, 'timestamp': '2025-05-15T18:28:34.750674Z'}
2025-05-15 21:28:38,335 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.08, 'humidity': 54.16, 'timestamp': '2025-05-15T18:28:35.084383Z'}
2025-05-15 21:28:38,336 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:35.944901Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:38,336 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.74, 'humidity': 47.47, 'timestamp': '2025-05-15T18:28:36.752813Z'}
2025-05-15 21:28:38,336 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.07, 'humidity': 54.15, 'timestamp': '2025-05-15T18:28:37.085392Z'}
2025-05-15 21:28:38,336 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:37.946265Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:38,754 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.73, 'humidity': 47.46, 'timestamp': '2025-05-15T18:28:38.754268Z'}
2025-05-15 21:28:39,086 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.07, 'humidity': 54.14, 'timestamp': '2025-05-15T18:28:39.086423Z'}
2025-05-15 21:28:39,947 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:39,948 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:39,948 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:39.947211Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:40,755 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.72, 'humidity': 47.45, 'timestamp': '2025-05-15T18:28:40.755226Z'}
2025-05-15 21:28:41,087 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.06, 'humidity': 54.13, 'timestamp': '2025-05-15T18:28:41.087107Z'}
2025-05-15 21:28:41,949 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:41,951 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:41,952 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:41.947924Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:42,757 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.72, 'humidity': 47.44, 'timestamp': '2025-05-15T18:28:42.756159Z'}
2025-05-15 21:28:43,089 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.06, 'humidity': 54.12, 'timestamp': '2025-05-15T18:28:43.088185Z'}
2025-05-15 21:28:43,337 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.73, 'humidity': 47.46, 'timestamp': '2025-05-15T18:28:38.754268Z'}
2025-05-15 21:28:43,337 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.07, 'humidity': 54.14, 'timestamp': '2025-05-15T18:28:39.086423Z'}
2025-05-15 21:28:43,338 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:39.947211Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:43,339 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.72, 'humidity': 47.45, 'timestamp': '2025-05-15T18:28:40.755226Z'}
2025-05-15 21:28:43,339 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.06, 'humidity': 54.13, 'timestamp': '2025-05-15T18:28:41.087107Z'}
2025-05-15 21:28:43,339 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:41.947924Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:43,340 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.72, 'humidity': 47.44, 'timestamp': '2025-05-15T18:28:42.756159Z'}
2025-05-15 21:28:43,340 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.06, 'humidity': 54.12, 'timestamp': '2025-05-15T18:28:43.088185Z'}
2025-05-15 21:28:43,949 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:43,949 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:43,950 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:43.948723Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:44,758 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.72, 'humidity': 47.43, 'timestamp': '2025-05-15T18:28:44.756996Z'}
2025-05-15 21:28:45,089 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.05, 'humidity': 54.11, 'timestamp': '2025-05-15T18:28:45.089337Z'}
2025-05-15 21:28:45,952 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:45,955 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:45,957 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:45.949394Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:46,759 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.71, 'humidity': 47.42, 'timestamp': '2025-05-15T18:28:46.758480Z'}
2025-05-15 21:28:47,091 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.05, 'humidity': 54.1, 'timestamp': '2025-05-15T18:28:47.090214Z'}
2025-05-15 21:28:47,953 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:47,953 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:47,954 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:47.952262Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:48,342 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:43.948723Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:48,343 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.72, 'humidity': 47.43, 'timestamp': '2025-05-15T18:28:44.756996Z'}
2025-05-15 21:28:48,344 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.05, 'humidity': 54.11, 'timestamp': '2025-05-15T18:28:45.089337Z'}
2025-05-15 21:28:48,346 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:45.949394Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:48,346 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.71, 'humidity': 47.42, 'timestamp': '2025-05-15T18:28:46.758480Z'}
2025-05-15 21:28:48,346 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.05, 'humidity': 54.1, 'timestamp': '2025-05-15T18:28:47.090214Z'}
2025-05-15 21:28:48,348 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:47.952262Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:48,760 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.7, 'humidity': 47.4, 'timestamp': '2025-05-15T18:28:48.759766Z'}
2025-05-15 21:28:49,091 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.05, 'humidity': 54.09, 'timestamp': '2025-05-15T18:28:49.090844Z'}
2025-05-15 21:28:49,955 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:49,956 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:49,957 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:49.953195Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:50,761 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.7, 'humidity': 47.39, 'timestamp': '2025-05-15T18:28:50.760533Z'}
2025-05-15 21:28:51,091 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.04, 'humidity': 54.08, 'timestamp': '2025-05-15T18:28:51.091521Z'}
2025-05-15 21:28:51,956 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:51,957 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:51,957 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:51.954410Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:52,762 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.69, 'humidity': 47.38, 'timestamp': '2025-05-15T18:28:52.761517Z'}
2025-05-15 21:28:53,092 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.04, 'humidity': 54.08, 'timestamp': '2025-05-15T18:28:53.092176Z'}
2025-05-15 21:28:53,350 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.7, 'humidity': 47.4, 'timestamp': '2025-05-15T18:28:48.759766Z'}
2025-05-15 21:28:53,350 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.05, 'humidity': 54.09, 'timestamp': '2025-05-15T18:28:49.090844Z'}
2025-05-15 21:28:53,351 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:49.953195Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:53,351 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.7, 'humidity': 47.39, 'timestamp': '2025-05-15T18:28:50.760533Z'}
2025-05-15 21:28:53,352 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.04, 'humidity': 54.08, 'timestamp': '2025-05-15T18:28:51.091521Z'}
2025-05-15 21:28:53,352 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:51.954410Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:53,353 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.69, 'humidity': 47.38, 'timestamp': '2025-05-15T18:28:52.761517Z'}
2025-05-15 21:28:53,354 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.04, 'humidity': 54.08, 'timestamp': '2025-05-15T18:28:53.092176Z'}
2025-05-15 21:28:53,956 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:53,957 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:53,958 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:53.955604Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:54,763 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.69, 'humidity': 47.38, 'timestamp': '2025-05-15T18:28:54.762470Z'}
2025-05-15 21:28:55,094 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.03, 'humidity': 54.07, 'timestamp': '2025-05-15T18:28:55.093435Z'}
2025-05-15 21:28:55,957 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:55,958 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:55,958 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:55.956931Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:56,763 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.68, 'humidity': 47.37, 'timestamp': '2025-05-15T18:28:56.763120Z'}
2025-05-15 21:28:57,095 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.03, 'humidity': 54.05, 'timestamp': '2025-05-15T18:28:57.094690Z'}
2025-05-15 21:28:57,958 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:57,958 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:57,958 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:57.957774Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:58,356 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:53.955604Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:58,356 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.69, 'humidity': 47.38, 'timestamp': '2025-05-15T18:28:54.762470Z'}
2025-05-15 21:28:58,357 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.03, 'humidity': 54.07, 'timestamp': '2025-05-15T18:28:55.093435Z'}
2025-05-15 21:28:58,357 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:55.956931Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:58,357 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.68, 'humidity': 47.37, 'timestamp': '2025-05-15T18:28:56.763120Z'}
2025-05-15 21:28:58,358 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.03, 'humidity': 54.05, 'timestamp': '2025-05-15T18:28:57.094690Z'}
2025-05-15 21:28:58,358 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:57.957774Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:28:58,764 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.68, 'humidity': 47.36, 'timestamp': '2025-05-15T18:28:58.764345Z'}
2025-05-15 21:28:59,096 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.02, 'humidity': 54.04, 'timestamp': '2025-05-15T18:28:59.095529Z'}
2025-05-15 21:28:59,961 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:28:59,962 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:28:59,963 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:59.958510Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:29:00,765 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.67, 'humidity': 47.35, 'timestamp': '2025-05-15T18:29:00.765121Z'}
2025-05-15 21:29:01,096 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.02, 'humidity': 54.04, 'timestamp': '2025-05-15T18:29:01.096307Z'}
2025-05-15 21:29:01,960 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:29:01,961 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:29:01,961 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:29:01.959693Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:29:02,767 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.67, 'humidity': 47.34, 'timestamp': '2025-05-15T18:29:02.765735Z'}
2025-05-15 21:29:03,098 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.01, 'humidity': 54.03, 'timestamp': '2025-05-15T18:29:03.097163Z'}
2025-05-15 21:29:03,360 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.68, 'humidity': 47.36, 'timestamp': '2025-05-15T18:28:58.764345Z'}
2025-05-15 21:29:03,361 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.02, 'humidity': 54.04, 'timestamp': '2025-05-15T18:28:59.095529Z'}
2025-05-15 21:29:03,361 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:28:59.958510Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:29:03,362 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.67, 'humidity': 47.35, 'timestamp': '2025-05-15T18:29:00.765121Z'}
2025-05-15 21:29:03,362 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.02, 'humidity': 54.04, 'timestamp': '2025-05-15T18:29:01.096307Z'}
2025-05-15 21:29:03,363 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:29:01.959693Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:29:03,363 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor1', 'temperature': 18.67, 'humidity': 47.34, 'timestamp': '2025-05-15T18:29:02.765735Z'}
2025-05-15 21:29:03,364 - INFO - Forwarded to Central Server: {'sensor_id': 'sensor2', 'temperature': 22.01, 'humidity': 54.03, 'timestamp': '2025-05-15T18:29:03.097163Z'}
2025-05-15 21:29:03,961 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:29:03,961 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:29:03,962 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:29:03.960854Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:29:04,767 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.66, 'humidity': 47.33, 'timestamp': '2025-05-15T18:29:04.767065Z'}
2025-05-15 21:29:05,098 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.01, 'humidity': 54.02, 'timestamp': '2025-05-15T18:29:05.098200Z'}
2025-05-15 21:29:05,963 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:29:05,964 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:29:05,964 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:29:05.961463Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
2025-05-15 21:29:06,768 - INFO - Received data: {'sensor_id': 'sensor1', 'temperature': 18.66, 'humidity': 47.32, 'timestamp': '2025-05-15T18:29:06.767729Z'}
2025-05-15 21:29:07,099 - INFO - Received data: {'sensor_id': 'sensor2', 'temperature': 22.0, 'humidity': 54.01, 'timestamp': '2025-05-15T18:29:07.099032Z'}
2025-05-15 21:29:07,963 - WARNING - [ANOMALY] sensor3 - Temperature anomaly: 100.0°C
2025-05-15 21:29:07,964 - WARNING - [ANOMALY] sensor3 - Humidity anomaly: 95%
2025-05-15 21:29:07,965 - INFO - Received data: {'sensor_id': 'sensor3', 'temperature': 100.0, 'humidity': 95, 'timestamp': '2025-05-15T18:29:07.962672Z', 'anomaly': ['Temperature anomaly: 100.0°C', 'Humidity anomaly: 95%']}
